-1.419139,-0.723846,0.860737,-1.586789,1.437615,1.37293,acc
0.446594,-0.885862,0.640803,-0.919274,2.908143,0.36233,acc
2.325388,0.02848,0.107884,-0.326254,-0.63946,0.509611,unacc
0.521759,0.745948,1.30331,-0.125733,-0.416082,-1.258122,unacc
0.088789,-1.34762,-0.043275,1.305341,0.531204,-2.064637,good
1.669295,0.152901,-1.43835,0.315102,0.76557,0.603243,vgood
0.311314,-0.647192,-1.574857,0.122952,0.802243,0.05721,good
1.083611,-0.149247,-2.109616,0.516964,-0.019994,0.583356,acc
-0.846655,1.384365,1.482319,0.333515,0.150129,-0.921909,unacc
-1.227771,1.53033,-0.55775,0.242119,-1.303816,0.372256,unacc
0.126576,0.556847,-0.52635,0.429827,0.538357,-1.28319,unacc
-0.639205,2.491021,0.058572,0.370544,0.219806,-0.280647,unacc
-0.627765,0.311218,-0.154368,-0.853316,2.300015,-1.001541,vgood
0.148742,0.831201,-0.949461,-0.212542,-1.396738,-1.07787,unacc
-0.695062,-0.691859,1.124568,0.334135,1.137763,1.999875,unacc
-0.525626,-1.411353,-1.098446,0.789175,-0.735863,0.486057,unacc
-0.056402,2.134625,0.784781,-0.161604,0.267312,0.412031,unacc
0.440946,-1.176852,0.330547,0.221207,-0.432503,-2.161853,acc
-0.523983,0.678516,1.312186,-1.142802,1.321823,-1.322812,unacc
0.298892,-0.902259,1.972692,-1.201901,-0.758741,-0.883839,unacc
-1.254896,-1.890965,0.892151,0.923737,0.095643,0.082195,unacc
0.052506,0.987848,-0.166608,1.568998,1.317297,0.715401,unacc
1.735494,-0.295706,-0.303049,-0.371154,1.449491,1.092198,unacc
1.360255,0.795286,1.903851,-0.417978,-0.554398,-0.243021,unacc
-0.045969,0.696116,0.469266,-0.813003,-0.262225,-0.470215,unacc
-0.666331,-0.930275,1.508473,1.052162,1.619266,-0.570707,acc
0.111159,0.015296,-1.280714,-0.609312,0.265374,-0.267644,good
1.603413,1.318011,0.968876,-0.886927,-0.275146,0.422157,unacc
-1.326312,-0.723104,-0.085393,1.935693,-0.323508,0.034363,unacc
1.266128,-0.347547,1.301548,0.250074,-0.779341,0.408285,good
-1.445654,1.862184,1.181512,0.856488,-0.843955,0.61324,unacc
-0.088996,0.677784,-0.986572,-1.341577,-0.271494,-0.592499,unacc
-0.774024,-0.047943,-2.102383,-0.145964,-1.017232,0.480042,acc
-0.124476,1.183396,-0.193002,-0.378096,1.45508,0.757218,acc
-0.538162,-1.294361,-1.907754,0.080323,-0.270787,0.828813,unacc
0.970516,-0.191388,1.198776,0.269386,2.071421,0.664421,unacc
-0.203187,0.582115,-0.040941,1.329095,1.50312,0.392978,unacc
-0.150273,-2.874404,1.05151,0.219998,-0.758034,0.537473,unacc
1.474357,0.096134,-1.301966,-0.742861,-0.036068,-0.162734,acc
-1.245499,1.199696,0.887369,1.588753,-0.307086,0.938094,acc
0.075679,0.520909,-0.487144,0.354168,1.991949,1.082072,acc
0.443252,1.233228,0.641042,0.309173,1.301224,-0.030689,unacc
0.686206,0.667391,0.520395,1.112509,-0.088788,-0.957184,acc
1.126638,-0.130915,-0.653779,1.045538,-0.010725,0.705639,unacc
-0.897319,-1.350889,0.293887,-1.75838,0.536432,1.13553,unacc
-1.057879,0.6542,-0.216081,1.612165,0.694858,1.605704,unacc
-0.895445,0.048947,0.136368,-0.855632,-1.335256,0.301388,unacc
1.28152,1.360885,-0.040758,-0.440574,-0.773243,-0.389221,unacc
-0.809709,-0.630892,-0.494485,2.089801,-0.959923,0.238086,acc
-1.498078,-1.24681,-0.269544,-0.337101,-0.450495,-0.364943,unacc
0.427608,0.769995,-1.395664,-1.187468,-0.907909,-0.388776,unacc
0.404117,-0.877725,0.159343,-0.501408,-1.387296,1.522643,unacc
0.48317,0.671336,0.869481,0.049958,-1.363716,-0.609248,unacc
0.1675,-0.746338,-0.195336,-0.40185,0.483164,-1.700397,unacc
-2.073358,0.800411,-0.843016,-0.042685,0.970958,0.63242,acc
1.114995,-1.048957,1.714003,-1.30928,-0.898113,-1.44769,unacc
-0.471416,0.293373,-0.724581,0.380339,2.154018,0.413311,good
0.352238,-1.950377,-1.243842,-0.708725,0.74705,-0.359997,acc
0.575105,-0.30217,-1.913225,0.367443,1.08971,-0.73428,vgood
0.209724,1.101849,0.343598,-0.573099,-0.448048,-0.147792,unacc
0.770361,0.4711,1.492919,-0.462879,1.534552,0.339566,unacc
0.348578,-1.945946,-0.009133,-0.009047,-0.664604,1.525074,unacc
1.441212,-0.776051,-0.61121,-0.435367,0.68768,1.41865,vgood
-2.280808,-0.306245,0.580731,-0.079714,0.901281,-0.008842,unacc
-0.648603,-0.599641,0.063353,-0.294471,0.622536,-1.136545,unacc
1.286737,0.64163,-0.198515,-0.766273,-1.038012,-0.830344,unacc
-0.779217,-0.495568,0.152044,1.909522,-0.485578,0.703125,unacc
-0.804288,-0.261585,-1.466571,0.491817,0.444573,1.388636,acc
0.367655,-1.408826,-0.489478,0.330414,1.020033,-1.375543,unacc
-1.037013,-2.222819,-0.847112,0.309368,-0.364217,-0.158789,unacc
-0.234225,-1.58955,-0.735342,0.523101,-0.71211,0.832396,unacc
-0.530843,-0.692098,-0.940689,1.114874,-0.471094,0.92718,unacc
-0.511448,0.561525,2.121494,-0.43395,0.856747,-1.665567,unacc
-0.369737,-0.660846,-0.38285,-1.269398,1.111365,-0.447451,unacc
-0.367634,0.660671,0.741973,0.090853,1.175827,0.09204,unacc
0.130671,-0.447211,-0.36654,-1.124465,-0.471628,1.984098,acc
-0.418184,-1.048486,-0.866601,-0.199988,-0.3024,-1.720285,unacc
0.81728,-0.205033,-0.854105,2.200743,-0.973898,-0.448494,acc
1.68183,0.035909,-0.629043,1.023954,0.300495,0.260488,unacc
1.782731,-0.255336,0.892455,0.404182,-1.415755,0.612007,unacc
0.524298,0.456712,0.386167,-2.054004,0.250356,0.565218,unacc
0.213066,-1.017242,0.343359,-1.801546,1.158871,0.245227,unacc
1.796249,0.05326,-0.292331,-1.189214,0.46203,0.648644,acc
-1.728724,-0.719646,-0.621931,-0.889086,-1.461708,-1.154836,unacc
0.270389,0.655994,-1.905871,0.954629,0.857436,0.474417,acc
0.356443,0.692658,1.005804,2.011777,0.875975,0.718985,acc
-2.062925,-0.638099,-1.158531,-0.694084,0.44142,-0.249826,acc
1.134736,-0.191626,-0.86648,1.050125,0.462564,-0.408274,unacc
-1.977099,-0.523117,0.470801,-0.094439,-1.476192,-1.378891,unacc
0.84743,-1.017487,-1.069775,-0.238093,-0.571174,2.512675,unacc
0.473976,-1.330763,0.059934,-1.887342,0.708279,0.126527,acc
0.726555,1.115743,1.216848,0.038512,0.851687,1.429563,unacc
-0.470088,-0.343132,-0.929971,0.296814,-1.458555,0.483626,unacc
1.557505,0.641136,-0.432017,-1.745787,-1.022473,0.972664,unacc
-1.455051,-1.228478,1.186293,0.191473,-0.441225,-0.242659,unacc
1.365472,0.076031,1.746094,-0.743677,-0.819167,-0.684144,unacc
-1.274205,-0.339896,-0.836351,0.166606,2.501911,-0.577874,vgood
-1.458189,1.979175,0.372204,0.147636,-0.37888,0.955995,unacc
-0.014239,-0.599886,-1.349781,1.268982,-1.107509,1.130903,unacc
1.043579,0.118905,0.73646,-0.297324,-1.317265,-1.495522,unacc
2.112698,0.80796,-0.407281,-1.76737,-0.711253,0.527512,unacc
-0.766478,0.476003,0.147024,1.34609,0.718611,1.952043,unacc
-0.403342,1.244602,0.253201,0.59683,0.966251,0.068124,unacc
-0.22636,1.049054,0.279595,2.543925,0.828469,0.026307,acc
0.658254,0.242832,-1.043277,-0.635483,0.103305,0.401118,vgood
-0.352241,2.369103,-0.600332,-0.599795,1.181924,-0.705466,unacc
-0.185777,-1.201911,-0.25159,-0.546309,0.701655,2.10523,unacc
-1.619294,-0.061359,1.154879,-2.319053,0.900746,1.048076,unacc
-0.919167,0.489416,-0.517473,-0.587242,2.276262,-1.34788,vgood
-0.200073,-1.458658,-1.323522,-0.356855,1.173889,-0.587636,vgood
-0.084012,2.657844,0.083308,0.348961,0.531026,-0.725798,unacc
-0.214394,0.062601,-1.055638,0.536718,-1.644377,0.806049,unacc
1.535339,0.366782,-0.008906,-1.103419,0.912622,0.767344,acc
1.481903,0.620079,0.947442,0.749193,1.699776,1.309266,unacc
-0.362964,-2.094924,0.536344,-1.221119,-0.829827,0.555374,unacc
1.321666,0.720674,1.470023,-0.242287,-1.502032,0.405853,unacc
-0.913197,0.885193,-0.515182,-1.238785,-0.605412,1.085266,unacc
0.337164,-1.54415,-1.136008,0.510693,0.545688,-1.840582,unacc
-0.002163,0.051473,0.745336,-1.314393,0.42064,-1.560212,unacc
1.326883,0.001419,1.312265,-0.567986,-1.766801,-0.03527,unacc
0.488386,-0.047919,0.711723,-0.275741,-1.628484,-1.050371,unacc
-0.774001,-1.214823,-0.005714,1.583823,-0.750347,0.262002,unacc
0.166721,-0.083364,0.984431,0.628114,-0.190432,-0.488116,unacc
-0.051732,-0.62097,0.579152,-1.473576,-1.738342,0.875365,unacc
-1.034934,0.265579,-1.818958,-0.060168,-0.56664,0.598743,good
1.982886,-0.917823,0.598313,1.136446,-0.878886,0.936862,unacc
0.671017,0.047522,1.048373,0.530872,1.574379,1.431995,unacc
1.139173,-0.247906,0.155529,1.75439,-0.475801,0.362884,acc
0.087668,-1.632424,0.274292,0.076748,-0.214012,1.643774,unacc
-0.281029,0.112679,1.19154,-0.339466,-0.068189,-2.249307,unacc
-1.158457,-0.95905,-0.70503,-2.130087,-0.949126,-0.119403,unacc
-1.066641,0.394701,2.096758,-0.412366,0.545528,-1.220416,unacc
-0.035769,1.956922,1.381388,0.551835,0.275526,-1.044637,unacc
-0.096063,-1.169678,1.425375,-0.188839,2.131847,0.464726,unacc
-0.19509,0.521403,-0.253642,1.333682,1.976409,-0.720935,unacc
-1.424787,-1.014836,0.550481,-0.446308,-1.903031,-1.151253,unacc
0.473976,-1.330763,0.059934,-1.887342,0.708279,0.126527,acc
-1.449289,0.088608,1.076406,0.852046,1.034891,-1.588239,acc
2.26985,-1.039741,-0.060591,0.166107,0.083232,0.512043,unacc
0.336361,0.285705,-2.052911,-0.18913,-0.394793,-0.410261,acc
-0.207625,0.638395,-1.06295,0.62483,2.441485,-0.37818,vgood
-1.022171,0.070269,0.272691,1.106187,0.904434,1.62962,unacc
-0.349906,0.991305,-0.703147,-1.255781,0.179097,-0.473799,unacc
0.27151,-0.457358,2.553561,-0.233834,1.441122,-0.648035,acc
-0.931153,0.632877,-0.352404,-0.349654,-1.544832,0.277472,unacc
-1.667742,-0.448998,0.671128,-1.249644,-0.513019,-0.224758,unacc
-0.283683,-0.624182,2.528825,-0.21225,1.129903,-0.202884,unacc
-0.001704,-0.716878,-0.540473,1.977835,-1.572584,0.788148,unacc
1.046118,-0.170331,-0.180683,-2.225595,-0.650827,0.327818,unacc
-0.748954,-0.281926,-0.483768,1.271741,-1.947383,-0.205468,unacc
0.666352,0.18212,-1.255978,-0.630895,0.576594,-0.712796,vgood
0.32561,-0.390444,-0.502925,-0.066501,0.330009,2.750076,unacc
1.601311,-0.003507,-0.155947,-2.247178,-0.339608,-0.117334,unacc
-0.035536,-0.742394,0.15375,-1.464401,-0.791763,-1.352461,unacc
1.851788,1.121481,-0.123856,-1.681575,-0.260662,0.646212,unacc
-0.061044,1.102343,0.5771,0.406415,-0.463588,-1.9508,unacc
-0.884784,-1.467881,1.103194,-1.049528,0.071356,0.792774,unacc
-0.116378,1.122685,-0.405703,-0.373509,1.928369,-0.356695,vgood
-0.970268,-0.635085,0.336061,0.609384,2.060588,-0.574291,unacc
0.939018,0.414581,0.449671,1.022126,-1.012669,0.03803,acc
-1.701347,1.45645,1.307179,0.616585,-0.658132,0.290817,unacc
0.922045,0.587853,-1.381645,-0.390992,0.390771,-0.390373,vgood
0.395008,1.934151,-0.657037,0.106298,1.556723,0.288151,vgood
2.257314,-0.922749,-0.869899,-0.542745,0.548307,0.854798,unacc
-0.900661,0.768201,0.294126,-0.529933,-1.070487,0.742511,unacc
0.025447,-0.471746,1.446809,-1.824958,0.156926,-0.422383,unacc
1.094129,1.828062,2.345034,-0.006483,0.160962,0.316802,unacc
-1.581802,-0.040275,-0.774054,0.423505,1.531579,1.303614,unacc
0.019912,-0.468994,-1.937961,0.389026,0.77849,-0.289129,good
1.157908,-0.658565,-1.187016,-0.164705,1.137216,-0.041603,vgood
1.663874,-0.216407,-0.466265,1.913086,-0.638926,-0.547307,acc
-0.718462,-0.146602,0.162762,1.091462,-1.473039,0.259571,acc
-0.730998,-0.02961,-0.646546,0.38261,-1.007963,0.602326,unacc
-0.505796,0.240799,-1.418743,0.802792,-1.66813,0.45971,unacc
0.927262,-0.131402,-1.539403,-0.716691,0.126002,-0.831496,acc
-2.068118,-1.085725,1.095896,1.361403,0.973074,-0.026743,good
-0.049629,0.700548,1.703976,-0.113325,-1.67388,1.414856,unacc
0.459655,0.190496,0.327818,-0.993769,-2.109987,1.520211,unacc
0.647617,0.592779,0.086567,1.2882,-1.036422,-0.308309,good
-0.925936,-0.086378,-0.510161,-0.675353,-1.809601,-0.163651,unacc
0.957753,0.003922,-0.892873,-0.896969,0.600347,-0.366457,vgood
-0.308981,-0.31188,-0.372133,-2.087458,0.123904,-0.891006,unacc
0.582742,1.016596,2.596369,-0.486291,0.532608,-0.328044,unacc
0.452678,0.536012,0.222951,0.230236,-1.83806,-1.074287,unacc
-0.423719,-2.44389,0.525627,-0.403059,0.157633,0.998928,unacc
-1.258034,1.316688,0.078062,0.8799,0.157989,1.28085,unacc
-0.918617,0.515886,0.456904,0.359198,-2.009908,-0.065284,unacc
-2.093189,-0.851741,-0.522719,-0.056302,1.903225,0.658768,good
-0.756045,-0.962507,-0.168492,0.694692,0.189073,1.069797,unacc
-0.733076,-2.518009,0.3253,0.752146,-0.80554,-0.155205,unacc
-1.024478,-2.339811,-0.037804,1.01822,-0.829293,-0.501544,unacc
-1.526263,1.027946,-0.605579,-0.068856,0.808888,1.301182,good
1.431354,-1.089079,-0.661133,0.458352,0.221549,-0.503058,unacc
0.830799,0.103563,-2.038892,0.607347,0.903887,-0.411857,vgood
-0.105945,-0.315825,-0.721218,-1.024907,1.398831,-1.238941,acc
-0.175344,-2.64042,-0.567106,-1.197707,0.172117,1.222984,unacc
-1.310458,-1.792306,-1.372994,-0.313689,0.55145,0.302667,good
-1.576789,-1.848092,-0.117484,1.37009,-0.402454,-0.729183,acc
-0.684629,-2.130369,0.809052,-0.317263,0.608225,1.117629,unacc
1.753246,-1.131952,0.348501,0.011999,0.719646,0.30832,unacc
-1.789479,-1.068612,-0.632649,-0.071027,-0.474248,-0.711282,unacc
0.985363,-0.519297,-0.1914,-1.407535,0.336633,0.771372,acc
0.549051,-0.493774,-1.537746,1.251987,-0.323,-0.428162,unacc
1.041704,-1.280931,0.893978,-1.200073,0.554423,-0.66138,unacc
0.200094,0.710503,1.576017,0.778122,1.021971,-0.695867,acc
0.699202,-2.227234,1.384407,0.262627,0.314997,-0.23413,acc
0.952333,-0.365385,0.079212,0.701014,-0.804149,-1.517007,acc
-0.968735,-0.183028,-0.683657,-0.746425,0.11728,1.087698,unacc
-1.561971,1.611877,-1.09435,0.437122,0.599312,1.277266,acc
-1.558833,-1.595776,-0.280262,0.480959,0.536966,0.078612,unacc
-0.827461,0.205354,-1.146035,1.706648,-0.230078,1.021965,unacc
-0.913401,-0.203369,0.299146,0.033499,-2.274676,-0.506407,unacc
0.757826,0.588092,0.683611,-1.171731,1.999628,0.682322,acc
0.3989,-0.15847,0.3171,-0.175709,-1.122527,1.963766,unacc
-1.059982,-0.667318,-1.340904,0.251914,0.630396,1.066213,unacc
0.100749,0.286925,1.131471,1.771873,1.061797,0.396562,acc
-0.76858,-0.845515,-0.977799,-0.01416,0.654149,1.412552,unacc
1.521821,0.058186,1.17588,0.489977,-0.965163,0.730707,acc
-0.228462,-0.272464,-0.845228,1.183674,0.764006,-0.513184,unacc
1.73005,0.501867,-1.427633,-0.502958,-0.22189,0.159689,acc
0.627786,-1.059373,0.406863,1.274583,-0.104155,-0.281962,acc
-1.227771,1.53033,-0.55775,0.242119,-1.303816,0.372256,unacc
-0.682527,-0.808851,1.933875,1.042987,0.672687,1.657119,unacc
0.79333,-1.084401,1.986711,-0.405425,0.539939,-0.885436,unacc
0.835236,0.047283,-1.016883,1.311612,-0.034478,0.3593,unacc
-1.279967,-1.656982,-0.726465,-0.493968,1.025795,0.767706,unacc
0.150525,0.03806,1.409833,0.618939,-1.137011,1.739711,unacc
-0.426515,1.711541,0.573737,1.811661,0.2916,-0.298548,acc
0.083776,0.460197,-0.699845,0.358756,2.465238,-0.031841,vgood
-1.792594,0.97216,0.649932,1.614923,-0.145017,0.269332,acc
-1.049548,-2.105827,-1.656419,-0.399484,0.100858,0.183967,acc
0.947116,0.353869,0.23697,1.026713,-0.53938,-1.075884,good
0.131217,1.58913,-0.318669,-0.138193,1.269257,1.079641,acc
-0.196438,0.314917,-1.218416,-0.352413,-0.704957,1.613843,acc
-0.025132,1.606975,0.251544,-1.371847,1.415253,-0.335211,unacc
-0.691402,-0.696291,-0.110142,-0.365543,2.549417,0.114804,acc
-0.466404,-1.514444,-0.068011,1.326924,0.219985,-1.619486,good
0.478732,0.727616,-0.152528,-0.654307,-0.425351,-1.380406,unacc
0.759957,-1.878268,1.395125,-0.555433,-0.672464,-0.677684,unacc
0.243097,1.895716,0.935185,-0.423091,0.764355,-0.355543,unacc
0.698945,1.638962,0.515375,0.549077,1.115401,0.291734,unacc
0.427631,-0.396885,0.701006,0.542319,-0.641024,-0.606816,acc
-0.75417,0.437329,-0.32601,1.59744,-1.682614,0.235655,acc
0.741744,1.735612,0.68887,0.620148,-0.81148,-0.959615,unacc
-0.083528,-1.28667,2.234682,0.520014,1.666772,0.121971,acc
-0.048305,2.073914,0.57208,-0.157017,0.740602,-0.701882,unacc
1.129519,0.527628,-0.708722,1.375824,0.727333,0.032849,unacc
-1.179527,0.829407,0.740329,0.444994,-1.559316,0.053417,unacc
-0.197192,-0.800115,-1.378465,-0.026569,1.911947,-1.260426,vgood
-0.632432,1.056943,0.977766,0.418823,-1.721386,0.722178,unacc
0.886337,1.171784,-1.870417,0.114986,0.181195,-0.414289,vgood
0.35512,-1.291834,-1.298786,-0.378438,1.485109,-1.032787,vgood
0.014696,0.250261,-1.780203,0.714725,1.043259,0.151994,acc
0.534731,-0.981797,0.070652,-2.705402,-0.279181,-0.317028,unacc
-0.580325,1.440151,0.226808,-1.350264,1.104034,0.109941,unacc
0.050404,-0.33367,-1.291431,0.208748,1.252835,0.17591,acc
0.096312,0.343205,0.109462,1.067608,2.000162,-0.374596,unacc
-0.40254,-0.585253,1.170105,1.296653,1.906732,-1.362198,good
0.797744,0.026199,0.91205,-1.430947,-0.665311,0.103763,unacc
-2.359519,-0.907527,0.732792,1.627477,0.949321,-0.373082,acc
-1.313573,0.248467,-0.090413,1.372261,0.880681,1.283281,unacc
-2.480963,0.356242,0.874873,-0.811979,0.364412,-0.333696,unacc
-0.518331,0.357791,-2.228051,0.09394,-1.203055,0.802465,acc
0.55637,0.108489,-0.57068,2.286538,-0.523307,-0.329794,good
1.714657,-1.206565,-0.085327,0.18769,-0.227988,0.957194,unacc
1.048221,1.151187,0.94414,-0.865344,-0.586365,0.867309,unacc
-1.989407,-0.484443,0.943835,-0.345788,0.925034,0.337497,unacc
-2.062925,-0.638099,-1.158531,-0.694084,0.44142,-0.249826,acc
-0.550583,-1.549429,1.639795,-1.244531,-1.831772,-0.112236,unacc
-0.544821,-0.232342,1.529908,-0.583958,-0.355655,-1.457816,unacc
-1.045344,0.537208,0.593227,2.321017,0.229783,1.262949,acc
0.196985,0.130278,0.348619,-0.009667,-1.652237,-1.39671,unacc
-0.162809,-2.757412,0.242202,-0.488855,-0.292958,0.880228,unacc
0.71402,1.232734,0.40754,-0.670341,1.316763,1.772319,acc
0.60459,0.574447,-1.369271,0.759626,-1.045691,-0.430593,unacc
0.652833,-0.126476,-0.071191,0.962501,-1.301191,-0.749432,acc
0.932502,-2.017537,0.399509,0.687397,0.128119,-1.490659,acc
0.160959,-1.40045,1.094318,-0.032459,-1.666549,0.857464,unacc
-1.143819,0.245476,1.229101,-0.060984,-1.34974,0.077332,unacc
-1.09569,-0.083387,-1.829676,0.757892,0.42082,1.042297,acc
0.939797,-0.248394,-0.730095,-0.007838,-0.339073,-1.174251,unacc
0.277162,-0.778084,-0.986676,1.002908,-1.083756,1.477242,unacc
-0.460983,-1.145137,-1.040097,-0.27106,1.624481,-0.468936,acc
-1.170423,0.027403,0.630203,-0.12288,1.52372,-0.899145,unacc
1.31515,-1.711445,1.419861,-0.577016,-0.361244,-1.122836,unacc
0.372069,-0.298226,-1.564139,-0.695108,-0.185217,-0.386345,acc
-0.155172,-0.04049,-0.025203,1.074467,-0.68853,-1.299494,acc
1.005217,-0.034026,1.584973,0.335869,-0.328749,0.526985,unacc
-0.848757,0.062847,0.357496,-1.026736,0.085667,-1.4614,unacc
-0.626988,0.25937,2.10235,0.550627,-0.050005,1.654688,unacc
-1.166788,1.800978,0.735309,-0.118438,-0.355127,1.302334,unacc
2.003723,-0.006964,0.380592,0.577602,0.798592,1.071866,unacc
0.073139,0.810144,0.429998,2.282438,1.325511,-0.741268,acc
0.559802,-1.215781,1.689267,-1.287697,-1.209333,-1.002539,unacc
-2.080653,-0.968733,0.286588,0.65255,1.438149,0.316012,unacc
1.970351,-0.800831,-0.210995,0.427594,-0.413811,1.279617,unacc
1.340401,0.310015,0.127478,-2.161382,0.110984,0.001367,unacc
-0.671571,0.955861,-0.430439,-0.351926,1.61715,0.088456,good
-1.710768,-0.467331,-0.784709,-1.778218,-0.522288,-0.347042,unacc
-0.786536,-1.097831,-0.815021,0.874971,-0.285271,0.604758,unacc
-1.267432,-1.773974,0.082843,0.214885,0.560719,0.424951,unacc
-0.415075,-0.468261,0.360797,0.587801,2.371808,-1.019442,unacc
-1.848132,-0.096061,0.481457,2.107284,0.577675,0.271764,unacc
0.49879,2.301449,0.809517,-0.183188,0.578532,-0.03312,unacc
-0.954325,1.099816,-0.031868,0.865176,-2.219483,-0.0892,unacc
-1.222554,0.811075,-0.715508,-0.08358,-1.568585,-0.068867,unacc
-0.275149,-0.286365,-1.066356,1.354778,-0.656917,1.249603,unacc
0.952537,0.723177,-0.735116,-0.57127,0.865116,0.074666,acc
0.119281,-1.212296,0.603255,1.125062,1.005549,-1.599598,acc
-1.474359,0.322592,-0.542209,-0.565659,1.965042,-0.902729,acc
-0.152086,1.706615,-0.894475,0.132469,1.718793,-0.380611,vgood
-0.441153,0.507015,-1.360394,-0.257443,0.692213,-0.495283,acc
0.148423,-1.283458,0.28501,-0.741312,-1.201473,1.20022,unacc
-0.979396,1.3338,-1.650483,-0.552529,-1.289332,0.596311,unacc
1.254395,-2.060411,1.409143,0.241044,0.626216,-0.679281,acc
-1.465484,0.210032,1.501809,0.842871,0.088312,0.639587,unacc
0.519657,-0.57557,0.178486,-1.485984,-0.480544,-1.797613,unacc
-1.419367,-0.645528,-0.421605,-2.044292,-0.498535,-0.000703,unacc
0.216497,-0.332229,1.262793,-0.52482,-2.38924,0.855033,unacc
-0.670243,0.319356,-0.635829,-0.43545,-1.995424,0.158772,unacc
-1.315879,-2.161613,-0.400909,1.284295,-0.853046,-0.847883,unacc
0.870944,-0.536648,-0.528112,0.805634,0.175098,0.383216,unacc
0.387713,0.165008,0.472567,0.801534,2.023915,-0.028257,unacc
0.438292,-1.913713,1.667832,0.348423,0.765588,-0.11543,unacc
1.008075,1.791398,-0.56664,-1.063631,0.142424,0.072235,unacc
0.34368,0.887968,-1.085845,0.845422,-0.5951,-0.311893,unacc
1.56041,0.132798,1.609709,0.314286,-0.017529,0.081833,unacc
-0.402014,0.608097,0.047812,0.513306,-2.646322,0.138439,unacc
-0.230564,-1.593982,-1.970052,-0.176576,0.699544,-1.052675,acc
-1.606759,-0.17835,1.964187,-1.610201,0.435671,0.70532,unacc
1.957815,-0.68384,-1.020302,-0.281259,0.051265,1.622372,unacc
0.5264,1.77823,1.51099,-0.693753,0.314818,1.104709,unacc
0.361114,-2.062937,0.800175,0.699805,-1.12968,1.182319,unacc
-0.283911,-0.545864,1.246483,-0.669753,-0.806247,-1.576517,unacc
-0.651741,2.608012,-0.750736,-0.338309,0.684882,0.062109,unacc
1.116983,0.64462,-1.51803,0.666972,1.192409,0.375605,acc
-0.621999,-0.381567,0.662251,-0.232575,-2.250923,-0.160068,unacc
-0.415878,1.361594,-0.556106,-0.112022,1.431327,0.410879,vgood
1.996404,-0.609227,-0.586474,-0.45695,0.998899,0.973498,acc
1.038362,0.838159,0.894217,0.028375,-1.052496,-1.054399,unacc
0.058819,0.322121,2.038396,-1.67495,1.369329,-0.630134,unacc
-1.470725,2.096167,-0.437103,-0.561217,0.086196,1.298751,unacc
-0.137216,0.211826,-0.187981,0.185336,0.250891,-0.4917,unacc
-1.516034,-1.499126,-0.106766,0.55203,-1.389915,-1.172737,unacc
-0.866486,-0.267787,1.802616,0.319898,1.082397,-0.895562,unacc
0.410682,-1.390494,0.966359,0.858988,1.029302,-1.253259,unacc
